film_title,year,genre,runtime_mins,avg_rating,num_ratings,num_reviews,country,language,letterboxd_url,date_scraped
Knives Out,2019,Mystery|Comedy|Crime,131,3.96,475370475370023003457767422026043012019201915112811201809052019551497939640111660,514979,USA,English|Spanish|English,https://letterboxd.com/film/knives-out-2019/,2026-05-04
Black Swan,2010,Drama|Thriller|Horror,108,4.17,9014460230034557146442026050320101111120110618551333341730506460,513333,USA,English|English|French|Italian,https://letterboxd.com/film/black-swan/,2026-05-04
It Was Just an Accident,2025,Thriller|Drama|Crime|Mystery,103,3.97,13334981333498023003451927462202605035202512025033151009863973072890,100986,Iran|France|Luxembourg,Persian (Farsi)|Azerbaijani|Persian (Farsi),https://letterboxd.com/film/it-was-just-an-accident/,2026-05-04
Roommates,2026,Comedy,108,2.94,13872371387237202602300345910439620260503120262026141113112025071020265918252941894350,91825,USA,English,https://letterboxd.com/film/roommates-2026/,2026-05-04
The Lord of the Rings: The Return of the King,2003,Action|Fantasy|Adventure,201,4.55,456502300345489052852026050320031111111121111111420110622528036745521977240,280367,New Zealand|USA,English,https://letterboxd.com/film/the-lord-of-the-rings-the-return-of-the-king/,2026-05-04
Superman,2025,Science Fiction|Adventure|Action,130,3.83,957050957050202502300345544155202605032025202531133212022121520255126844038330072290,1268440,USA,English|Spanish|English,https://letterboxd.com/film/superman-2025/,2026-05-04
Materialists,2025,Romance|Drama,116,2.89,1024562102456202300345347033320260429242422202512211220230608555159628913252560,551596,USA|Finland,English,https://letterboxd.com/film/materialists/,2026-05-04
Wicked: For Good,2025,Adventure|Fantasy|Romance,137,3.41,8711488711480230034513306912202605032025531461113143191312311162520220427557932434112511220,579324,USA,English,https://letterboxd.com/film/wicked-for-good/,2026-05-04
Predator: Badlands,2025,Science Fiction|Action|Adventure,107,3.5,11258091125809023003450568620260503202020254202402105177389354802350,177389,USA,English|English|French,https://letterboxd.com/film/predator-badlands/,2026-05-04
Kill Bill: Vol. 2,2004,Thriller|Action|Crime,136,4.1,7848147023003455290773020250803120042111116201106222252417954117427910,241795,USA,English|English|Chinese|Spanish|Cantonese,https://letterboxd.com/film/kill-bill-vol-2/,2026-05-04
The Hunger Games,2012,Action|Science Fiction|Thriller|Adventure,142,3.81,34765910230034541620260503120121112120110831539673738130138150,396737,USA,English,https://letterboxd.com/film/the-hunger-games/,2026-05-04
Sirāt,2025,Thriller|Drama,115,3.56,10377771037777202502300345166012920260503444420252025120230713202551220693562901420,122069,Spain|France,Spanish|English|Arabic|Spanish|French,https://letterboxd.com/film/sirat-2025/,2026-05-04
"Crazy, Stupid, Love.",2011,Comedy|Romance|Drama,118,3.71,1505115051023003452624415202605032011111420110617529023037115036420,290230,USA,English,https://letterboxd.com/film/crazy-stupid-love/,2026-05-04
Nirvanna the Band the Show the Movie,2025,Comedy|Adventure|Science Fiction,100,4.31,10410121041012023003454808287202605032025728112023072251026534311567330,102653,Canada,English,https://letterboxd.com/film/nirvanna-the-band-the-show-the-movie/,2026-05-04
Pride & Prejudice,2005,Drama|Romance,128,4.14,260590230034533720260503200520110622553804241420787130,538042,France|UK|USA,English,https://letterboxd.com/film/pride-prejudice/,2026-05-04
Beautiful Boy,2018,Drama,121,4.06,3840583840580230034592671502026043020182018201704132018539622640616159910,396226,USA,English,https://letterboxd.com/film/beautiful-boy-2018/,2026-05-04
GOAT,2026,Family|Animation|Comedy,100,3.38,1179953117995320260230034535772026050320262026211112112024060120265835983381802680,83598,USA,English,https://letterboxd.com/film/goat-2026/,2026-05-04
The Dark Knight,2008,Thriller|Action|Crime,152,4.49,78526874502300345204252026050312008111111111111111111111111111131111111211111121112111120110622540565444942661030,405654,UK|USA,English|English|Chinese,https://letterboxd.com/film/the-dark-knight/,2026-05-04
The Wolf of Wall Street,2013,Comedy|Drama|Crime,180,4.0,8611486114023003452958612026050320132111111112121201205065341376439272480,341376,USA,English|English|French,https://letterboxd.com/film/the-wolf-of-wall-street/,2026-05-04
Eyes Wide Shut,1999,Thriller|Drama|Mystery,160,3.99,5171751717023003457010402202605031999111111111120170323532839439913419930,328394,UK|USA,English,https://letterboxd.com/film/eyes-wide-shut/,2026-05-04
Fantastic Mr. Fox,2009,Comedy|Animation|Family|Adventure,87,4.3,46344463440230034532858065202508072009212011062055211054327087650,521105,USA,English|English|French|Latin,https://letterboxd.com/film/fantastic-mr-fox/,2026-05-04
Together,2025,Horror|Romance,102,3.27,1125397112539720250230034568413202604251303012112120252025193620240209202553110463277431860,311046,Australia|USA,English,https://letterboxd.com/film/together-2025/,2026-05-04
The Godfather,1972,Crime|Drama,175,4.52,5181851818023003458674022025080711972111120110622537722945226475190,377229,USA,English|Latin|English|Italian,https://letterboxd.com/film/the-godfather/,2026-05-04
Spider-Man: Into the Spider-Verse,2018,Adventure|Animation|Action|Science Fiction,117,4.39,2519432519430230034553806202605032018111141320180617546552843944058470,465528,USA,English|English|Japanese|Spanish,https://letterboxd.com/film/spider-man-into-the-spider-verse/,2026-05-04
Avatar: The Way of Water,2022,Science Fiction|Action|Adventure,192,3.63,6305863058023003453269692026050320202022182120111019547468236325428490,474682,USA,English,https://letterboxd.com/film/avatar-the-way-of-water/,2026-05-04
Lady Bird,2017,Comedy|Drama,94,3.82,326279326279023003457542842026042436036020171120160407551659938229886220,516599,USA,English,https://letterboxd.com/film/lady-bird/,2026-05-04
Inception,2010,Action|Adventure|Science Fiction,148,4.23,95940230034530722431620260503120101766411111111111211112111120110619535703842339574160,357038,UK|USA,English|English|French|Japanese|Swahili,https://letterboxd.com/film/inception/,2026-05-04
When Harry Met Sally…,1989,Drama|Romance|Comedy,96,4.07,5148551485023003452277272026050319891121120110622536421740712013700,364217,USA,English,https://letterboxd.com/film/when-harry-met-sally/,2026-05-04
Bones and All,2022,Horror|Drama|Romance,131,3.74,2023003456694920260503332022211312120210129543906537412045650,439065,Italy|USA,English,https://letterboxd.com/film/bones-and-all/,2026-05-04
War Machine,2026,Action|Science Fiction|Thriller,110,2.63,11496761149676202602300345755012620260503120262026232024032820265590212631863950,59021,Australia|USA,English,https://letterboxd.com/film/war-machine-2026/,2026-05-04
Forrest Gump,1994,Drama|Romance|Comedy,142,4.18,27042704023003451730402026050311994413111111111111115111111113112111111121113111214111111111111111311111120110615530255841838298290,302558,USA,English,https://letterboxd.com/film/forrest-gump/,2026-05-04
Little Women,2019,Drama|Romance,135,4.18,4581002300345360392920260502201920191211111201503212019555889841827830430,558898,USA,English|French|English,https://letterboxd.com/film/little-women-2019/,2026-05-04
Challengers,2024,Romance|Drama,132,3.83,842301842301023003457632026050320241154202202125104335738327654280,1043357,Italy|USA,English|English|Romanian,https://letterboxd.com/film/challengers/,2026-05-04
The Devil Wears Prada 2,2026,Comedy|Drama,119,3.4,1195586119558620230034509556920260503202020262253120240709225129223342706190,129223,USA,English,https://letterboxd.com/film/the-devil-wears-prada-2/,2026-05-04
The Shawshank Redemption,1994,Crime|Drama,142,4.59,74669023003458736139520260503199411111111123120110622528396345927496590,283963,USA,English,https://letterboxd.com/film/the-shawshank-redemption/,2026-05-04
Legally Blonde,2001,Comedy,96,3.83,50,301696,USA,English|Hungarian|English,https://letterboxd.com/film/legally-blonde/,2026-05-04
Mercy,2026,Science Fiction|Action|Thriller,100,2.47,,65927,USA,English,https://letterboxd.com/film/mercy-2026/,2026-05-04
Thrash,2026,Horror|Thriller,84,1.79,,68817,USA,English|English|French,https://letterboxd.com/film/thrash-2026/,2026-05-04
Fargo,1996,Crime|Comedy|Drama|Thriller,98,4.15,5178151781023003454483533520260503199611111120110622525342041513492000,253420,UK|USA,English,https://letterboxd.com/film/fargo/,2026-05-04
Donnie Darko,2001,Drama|Fantasy|Mystery,114,3.97,322468183023003453999620260503120011120110622543606039722737080,436060,USA,English,https://letterboxd.com/film/donnie-darko/,2026-05-04
Mamma Mia!,2008,Comedy|Romance,108,3.86,50,431467,Germany|UK|USA,English|English|Greek (modern),https://letterboxd.com/film/mamma-mia/,2026-05-04
Five Nights at Freddy’s 2,2025,Horror|Thriller,104,2.56,111188311118832023003453829762026050320252111221198811202401102253636302567540510,363630,USA,English|English|French,https://letterboxd.com/film/five-nights-at-freddys-2/,2026-05-04
Spirited Away,2001,Family|Fantasy|Animation,125,4.44,5192151921023003453463552026050321200121114120110622539772644436005750,397726,Japan,Japanese,https://letterboxd.com/film/spirited-away/,2026-05-04
Barbie,2023,Comedy|Fantasy|Adventure,114,3.69,277064277064023003451837712026050320231211121111191263117112112917201506295115343036955825070,1153430,UK|USA,English,https://letterboxd.com/film/barbie/,2026-05-04
Nuremberg,2025,History|Drama,149,3.52,109878210987822025023003459549842026043012025202511112023120820255743733522558920,74373,USA|Hungary,English|English|German,https://letterboxd.com/film/nuremberg-2025/,2026-05-04
Lee Cronin’s The Mummy,2026,Horror|Mystery,133,2.73,1186318118631802300345752399020260503202613202406165762652731554640,76265,USA|Ireland,English|English|Spanish,https://letterboxd.com/film/lee-cronins-the-mummy/,2026-05-04
The Ugly Stepsister,2025,Drama|Comedy|Horror|here,109,3.64,116765711676570230034557455202604241202512024050351895673644804830,189567,Denmark|Norway|Poland|Sweden,Norwegian|Norwegian|Polish|Swedish,https://letterboxd.com/film/the-ugly-stepsister/,2026-05-04
Zootopia,2016,Animation|Family|Comedy|Adventure|here,109,3.77,1924101924100230034522922026050320162231920140511519742337720196530,197423,USA,English,https://letterboxd.com/film/zootopia/,2026-05-04
Uncut Gems,2019,Crime|Thriller|Drama,136,3.95,4042664042660230034567070342026042924242019111120170829531049739516904700,310497,USA,English|English|Hebrew (modern),https://letterboxd.com/film/uncut-gems/,2026-05-04
Pitch Perfect,2012,Music|Comedy|Romance,112,3.62,90317023003451344920260411201211211131120120612527040136213044390,270401,USA,English,https://letterboxd.com/film/pitch-perfect/,2026-05-04
28 Days Later,2002,Science Fiction|Horror|Thriller,113,3.72,283153023003452272379202605032002281201106222828531879537213644630,318795,UK,English|Spanish|English,https://letterboxd.com/film/28-days-later/,2026-05-04
Bottoms,2023,Comedy,91,3.8,73122273122202300345118736882026050312023111622021040756381993814437600,638199,USA,English,https://letterboxd.com/film/bottoms/,2026-05-04
Before Sunrise,1995,Romance|Drama,101,4.3,51974519740230034500682026050319952011062254101444314327030,410144,Austria|USA,English|English|German|French,https://letterboxd.com/film/before-sunrise/,2026-05-04
The Long Walk,2025,Horror|Science Fiction|Thriller,108,3.51,53131653131620250230034590245202605031202520253121151620190523202553309653518441960,330965,USA,English,https://letterboxd.com/film/the-long-walk-2025/,2026-05-04
Mulholland Drive,2001,Drama|Mystery|Thriller,147,4.26,78825302300345369006082026043020012121120110622536746242612299140,367462,France|USA,English|Spanish|English,https://letterboxd.com/film/mulholland-drive/,2026-05-04
Spider-Man: Across the Spider-Verse,2023,Animation|Science Fiction|Adventure|Action,140,4.4,4976314976310230034521820260503202311113112018121857201954435678350,720195,USA,English|English|Hindi|Italian|Spanish,https://letterboxd.com/film/spider-man-across-the-spider-verse/,2026-05-04
Glass Onion,2022,Crime|Mystery|Comedy,140,3.37,586723586723023003459616120260502202213120200107549699333728267780,496993,USA,English,https://letterboxd.com/film/glass-onion/,2026-05-04
Blue Velvet,1986,Crime|Mystery|Thriller,120,4.06,51359513590230034503206202605011198622011062252827504069206430,282750,USA,English,https://letterboxd.com/film/blue-velvet/,2026-05-04
Scream,1996,Mystery|Crime|Horror,112,4.02,4945549455023003458366302026050311996120110622548064640221538870,480646,USA,English,https://letterboxd.com/film/scream/,2026-05-04
Django Unchained,2012,Drama|Western,165,4.33,5251652516023003450263320260501201211111111120110711528110743331804010,281107,USA,English|English|French|German,https://letterboxd.com/film/django-unchained/,2026-05-04
The Hunger Games: Catching Fire,2013,Science Fiction|Adventure|Action,146,3.94,6836941023003459058202605031201311320120411533370639421944610,333706,USA,English,https://letterboxd.com/film/the-hunger-games-catching-fire/,2026-05-04
Everything Everywhere All at Once,2022,Science Fiction|Adventure|Comedy|Action,140,4.24,4744744744740230034528110412202605032424202226520180831584517242438546630,845172,USA,English|Cantonese|Chinese|English,https://letterboxd.com/film/everything-everywhere-all-at-once/,2026-05-04
The Running Man,2025,Thriller|Science Fiction|Action,134,3.13,,191873,USA|UK,English,https://letterboxd.com/film/the-running-man-2025/,2026-05-04
The Shining,1980,Horror|Thriller,144,4.22,72065102300345889642026050319801120110622542031242231092760,420312,UK|USA,English,https://letterboxd.com/film/the-shining/,2026-05-04
Stand by Me,1986,Drama|Crime,89,4.19,5182151821023003453163520260503198611120110622524011041912050340,240110,USA,English,https://letterboxd.com/film/stand-by-me/,2026-05-04
Harry Potter and the Philosopher’s Stone,2001,Adventure|Fantasy,152,3.82,56620230034500534932026050314921492200111114220110622531530638229072430,315306,UK|USA,English,https://letterboxd.com/film/harry-potter-and-the-philosophers-stone/,2026-05-04
Spider-Man,2002,Action|Science Fiction,121,3.86,5156151561023003457394840420260503200211181120110622524468938624486200,244689,USA,English,https://letterboxd.com/film/spider-man/,2026-05-04
Lost in Translation,2003,Comedy|Romance|Drama,102,3.76,565834697023003456814202605031200391191120110622527502237614737030,275022,UK|USA,English|Japanese|English,https://letterboxd.com/film/lost-in-translation/,2026-05-04
Harry Potter and the Prisoner of Azkaban,2004,Adventure|Fantasy,141,4.14,30882502300345628526020260503149214922004112211220110622532069141429226990,320691,UK|USA,English,https://letterboxd.com/film/harry-potter-and-the-prisoner-of-azkaban/,2026-05-04
Arrival,2016,Mystery|Science Fiction|Drama,116,4.14,34527023003450282202605032121201620161111201503112016532985841424689740,329858,USA,English|Chinese|English|Russian,https://letterboxd.com/film/arrival-2016/,2026-05-04
Mean Girls,2004,Comedy|Drama,97,3.82,46049460490230034563787202605021120041120110620538708238230799100,387082,USA,English|Swahili|English|German|Vietnamese,https://letterboxd.com/film/mean-girls/,2026-05-04
Oldboy,2003,Thriller|Mystery|Drama|Action,120,4.36,51454514540230034529420260503200311211520110622533018343615199940,330183,South Korea,Korean,https://letterboxd.com/film/oldboy/,2026-05-04
Scott Pilgrim vs. the World,2010,Romance|Action|Comedy,113,3.88,75022553302300345320952026041622010111111120110619546143938825006410,461439,Japan|UK|USA,English,https://letterboxd.com/film/scott-pilgrim-vs-the-world/,2026-05-04
Prisoners,2013,Thriller|Crime|Drama,153,4.33,4379686023003457787882026042783883820131120121128531490743321864640,314907,USA,English,https://letterboxd.com/film/prisoners/,2026-05-04
Exit 8,2025,Mystery|Horror,95,3.14,129071812907188023003455838666420260503120258120241227885743073141812440,74307,Japan,Japanese,https://letterboxd.com/film/exit-8/,2026-05-04
Aftersun,2022,Drama,101,4.21,8685588685580230034552118202605021112022220220420553363942115533810,533639,UK|USA,English|Turkish|English|Spanish,https://letterboxd.com/film/aftersun/,2026-05-04
Pizza Movie,2026,Comedy,98,3.02,13705671370567202602300345166006920260503202620261151111122025060720265738053021251200,73805,USA,English,https://letterboxd.com/film/pizza-movie-2026/,2026-05-04
Pretty Lethal,2026,Horror|Music|Action|Thriller,89,2.62,97735997735902300345355400202605028787202611202302095630622621296420,63062,USA|Hungary|UK,English|English|Hungarian,https://letterboxd.com/film/pretty-lethal/,2026-05-04
Ratatouille,2007,Family|Fantasy|Animation|Comedy,111,4.23,8882602300345251304502026050320071120110622529679242335862620,296792,USA,English|English|French,https://letterboxd.com/film/ratatouille/,2026-05-04
Mickey 17,2025,Comedy|Adventure|Science Fiction,137,3.56,620281620281170230034593426202605032025171131202004241717571517635621630380,715176,USA|UK,English,https://letterboxd.com/film/mickey-17/,2026-05-04
Anora,2024,Drama|Romance|Comedy,139,3.79,95954095954002300345692877033202605032024220221222584358737924161490,843587,USA,English|English|Russian|Armenian,https://letterboxd.com/film/anora/,2026-05-04
Blue Moon,2025,Drama|History|Comedy|Music,100,3.58,118146311814632025023003457580202605032025202511212024060420255792813581715020,79281,Ireland|USA,English|English|German|Hebrew (modern),https://letterboxd.com/film/blue-moon-2025/,2026-05-04
12 Angry Men,1957,Drama,97,4.63,5170051700120230034582919202605021957121201106221212529059546314725270,290595,USA,English,https://letterboxd.com/film/12-angry-men/,2026-05-04
Roofman,2025,Comedy|Crime|Drama,126,3.46,112503311250330230034501787712026050325151120255221112024020951194773463317970,119477,USA,English,https://letterboxd.com/film/roofman/,2026-05-04
Zodiac,2007,Crime|Mystery|Thriller,157,4.02,58614958702300345725942202604301200721111122120110622524043140218942310,240431,USA,English,https://letterboxd.com/film/zodiac/,2026-05-04
Howl’s Moving Castle,2004,Animation|Fantasy|Adventure,119,4.36,490624906202300345815220260422220042112311111120110622535555343624414160,355553,Japan,Japanese,https://letterboxd.com/film/howls-moving-castle/,2026-05-04
"Sorry, Baby",2025,Comedy|Drama,103,4.06,109046410904642025023003450117202026050211202520251118120231117202551394364063407790,139436,USA|France|Spain,English,https://letterboxd.com/film/sorry-baby-2025/,2026-05-04
It,2017,Drama|Thriller|Horror,135,3.46,34776685023003456038320260503201720171111201506282017530338834627728030,303388,USA,English,https://letterboxd.com/film/it-2017/,2026-05-04
Superbad,2007,Comedy,113,3.89,4777647776023003454368620260503200720110622531976538921861510,319765,USA,English,https://letterboxd.com/film/superbad/,2026-05-04
Is This Thing On?,2025,Comedy|Drama,121,3.41,2053023003453716494820260503202520251111212962023061520255604943411263340,60494,UK|USA,English,https://letterboxd.com/film/is-this-thing-on-2025/,2026-05-04
Bring Her Back,2025,Horror,104,3.68,103762710376270230034517720260503242420254132023071353751503689616940,375150,Australia|USA,English,https://letterboxd.com/film/bring-her-back/,2026-05-04
Gone Girl,2014,Drama|Mystery|Thriller,149,4.07,149857149857023003453801820260503202020141111120130729545654640730370450,456546,USA,English,https://letterboxd.com/film/gone-girl/,2026-05-04
Perfect Blue,1997,Thriller|Animation|Horror,82,4.38,4617546175023003451587820260503111997120110620530149743811941620,301497,Japan,Japanese,https://letterboxd.com/film/perfect-blue/,2026-05-04
Once Upon a Time… in Hollywood,2019,Thriller|Drama|Comedy,162,3.77,397859397859023003453861285420260503201911113420170714538385037730588110,383850,China|UK|USA,English|English|Italian|Spanish,https://letterboxd.com/film/once-upon-a-time-in-hollywood/,2026-05-04
No Country for Old Men,2007,Crime|Thriller|Western,122,4.31,23123090230034564899209220260501120071120110622529315043121252090,293150,USA,English|English|Spanish,https://letterboxd.com/film/no-country-for-old-men/,2026-05-04
Return to Silent Hill,2026,Mystery|Horror|Drama,106,1.44,,65741,France|Japan|USA|UK|Germany,English|English|Polish|Portuguese|Spanish,https://letterboxd.com/film/return-to-silent-hill/,2026-05-04
Priscilla,2023,Drama|Romance,113,3.52,9191219191210230034592452026050320234132120220904538531735212429250,385317,Italy|USA,English,https://letterboxd.com/film/priscilla/,2026-05-04
The Fantastic 4: First Steps,2025,Action|Science Fiction|Adventure,115,3.34,543967543967023003457919041202605032025417216112019072144574674333420408500,746743,USA,English|English|French|Uzbek,https://letterboxd.com/film/the-fantastic-4-first-steps/,2026-05-04
Midsommar,2019,Mystery|Drama|Horror,147,3.75,4595644595640230034578120260503201911120180616556913237536725740,569132,Sweden|USA,English|English|Swedish,https://letterboxd.com/film/midsommar/,2026-05-04
13 Going on 30,2004,Comedy|Romance|Fantasy,98,3.64,50,279426,USA,English,https://letterboxd.com/film/13-going-on-30-3/,2026-05-04
Jurassic World Rebirth,2025,Adventure|Science Fiction|Action,134,2.6,,407223,USA,English|French|English,https://letterboxd.com/film/jurassic-world-rebirth/,2026-05-04
Back to the Future,1985,Adventure|Comedy|Science Fiction,116,4.21,5194551945023003458188282026050319851120110622526988042126662730,269880,USA,English,https://letterboxd.com/film/back-to-the-future/,2026-05-04
The Batman,2022,Crime|Mystery|Thriller,177,4.02,348914348914023003451287202605036612022154141111120160909572278840238829090,722788,USA,English,https://letterboxd.com/film/the-batman/,2026-05-04
Taxi Driver,1976,Crime|Drama,114,4.11,51947519470230034530722026050231976112120110622533064841123159920,330648,USA,English|English|Spanish,https://letterboxd.com/film/taxi-driver/,2026-05-04
Heat,1995,Crime|Action|Drama,170,4.31,519945199402300345549762026050219951995121212201107111995524698543111363560,246985,USA,English|English|Spanish,https://letterboxd.com/film/heat-1995/,2026-05-04
The Maze Runner,2014,Science Fiction|Thriller|Action|Mystery,113,3.53,1425491425490230034524237956202605011202020141211420130602518986835315185040,189868,USA|UK,English,https://letterboxd.com/film/the-maze-runner/,2026-05-04
Oppenheimer,2023,Drama|History,181,4.16,784328784328023003453673220260503202320232511202109102023581539441641730300,815394,UK|USA,English|Dutch|English,https://letterboxd.com/film/oppenheimer-2023/,2026-05-04
The Worst Person in the World,2021,Drama|Romance|Comedy,128,4.08,585258585258023003459234427202605025122120212020010352789584089470490,278958,Norway|Sweden|Denmark|France,Norwegian,https://letterboxd.com/film/the-worst-person-in-the-world/,2026-05-04
They Will Kill You,2026,Action|Comedy|Horror,94,2.98,117552811755280230034529744242026050311202612202405215591562981212390,59156,USA|South Africa,English,https://letterboxd.com/film/they-will-kill-you/,2026-05-04
Titanic,1997,Drama|Romance,194,3.83,515245152402300345751794202605031202019971997121141121201106221997526694638331039960,266946,USA,English|English|French|German|Swedish|Italian|Russian,https://letterboxd.com/film/titanic-1997/,2026-05-04
Saltburn,2023,Comedy|Drama|Thriller,131,3.36,83577483577402300345583081202604161202311120220125589172233630744440,891722,UK|USA,English,https://letterboxd.com/film/saltburn/,2026-05-04
The Amazing Spider-Man,2012,Science Fiction|Adventure|Action,136,3.53,506775067702300345210920260503201211111111120110622520984535319347350,209845,USA,English,https://letterboxd.com/film/the-amazing-spider-man/,2026-05-04
Now You See Me: Now You Don’t,2025,Thriller|Crime,113,2.95,358757358757202502300345942649720260503120252025320161110202552029462955173790,202946,USA,English,https://letterboxd.com/film/now-you-see-me-now-you-dont-2025/,2026-05-04
Spider-Man: No Way Home,2021,Adventure|Action|Science Fiction,148,3.83,560787560787023003453364402026050320214212120190928545383338334685600,453833,USA,English|English|Tagalog,https://letterboxd.com/film/spider-man-no-way-home/,2026-05-04
GoodFellas,1990,Crime|Drama,145,4.46,51383513830230034562652282026050319901241212019120110622528684044621094170,286840,USA,English|Italian|English,https://letterboxd.com/film/goodfellas/,2026-05-04
Star Wars,1977,Adventure|Science Fiction|Action,121,4.16,27062706023003451127152025080712020197711111120110615528936741625362820,289367,USA,English,https://letterboxd.com/film/star-wars/,2026-05-04
Past Lives,2023,Drama|Romance,106,4.16,5910535910530230034560078542026042924242220231120200123559276041617403100,592760,USA|South Korea,English|English|Korean,https://letterboxd.com/film/past-lives/,2026-05-04
Scary Movie,2000,Comedy,88,3.22,4944349443023003459492091202604302000200011220110622200051617303228815380,161730,USA,English,https://letterboxd.com/film/scary-movie-2000/,2026-05-04
Tangled,2010,Family|Adventure|Animation,100,4.04,258592585920100230034512251536202605032010201011201106182010523697640423097390,236976,USA,English,https://letterboxd.com/film/tangled-2010/,2026-05-04
The Smashing Machine,2025,Drama|Action|History,123,3.21,68073968073920250230034518231182026050224242025202511212120201104202551416933213502740,141693,USA,English|English|Ukrainian|Japanese,https://letterboxd.com/film/the-smashing-machine-2025/,2026-05-04
To All the Boys I’ve Loved Before,2018,Comedy|Romance,100,3.22,3979423979420230034562343120260416201820170714522315432211981750,223154,USA,English,https://letterboxd.com/film/to-all-the-boys-ive-loved-before/,2026-05-04
The Testament of Ann Lee,2025,Music|History|Drama,137,3.46,1284627128462702300345369020260503202511111202412135573633461041010,57363,USA|UK|Sweden|Cyprus|Hungary,English,https://letterboxd.com/film/the-testament-of-ann-lee/,2026-05-04
The Prestige,2006,Science Fiction|Drama|Mystery,130,4.28,51147511470230034578911772026042820061920110622524271942818108260,242719,UK|USA,English,https://letterboxd.com/film/the-prestige/,2026-05-04
Harry Potter and the Goblet of Fire,2005,Adventure|Fantasy,157,3.89,5145051450023003456598969202605032005111122114220110622524863738923757910,248637,UK|USA,English|English|French,https://letterboxd.com/film/harry-potter-and-the-goblet-of-fire/,2026-05-04
Spider-Man: Homecoming,2017,Action|Adventure|Science Fiction,133,3.49,242710242710023003456185722920260503201741313420150105518312734926648500,183127,USA,English,https://letterboxd.com/film/spider-man-homecoming/,2026-05-04
About Time,2013,Drama|Fantasy|Romance,123,4.07,8737023003457276697820260503120131322112120120731530790740714770550,307907,UK|USA,English,https://letterboxd.com/film/about-time/,2026-05-04
Memento,2000,Thriller|Mystery,113,4.18,13402300345800732247202605032000220110622526935541818857610,269355,USA,English,https://letterboxd.com/film/memento/,2026-05-04
Iron Man,2008,Adventure|Science Fiction|Action,126,3.78,508255082502300345031512220260425120082008112494780201106222008518829337823444220,188293,USA,English|English|Persian (Farsi)|Urdu|Arabic,https://letterboxd.com/film/iron-man-2008/,2026-05-04
Companion,2025,Thriller|Science Fiction|Horror,97,3.37,9771729771722025023003456659462026050320252025202302092025551342333714257400,513423,USA,English|Russian|German|Chinese|English|Spanish,https://letterboxd.com/film/companion-2025/,2026-05-04
Harry Potter and the Chamber of Secrets,2002,Adventure|Fantasy,161,3.64,8046023003458671452452026050314921492220021111941220110622521776136423683180,217761,UK|USA|Germany,English,https://letterboxd.com/film/harry-potter-and-the-chamber-of-secrets/,2026-05-04
The Menu,2022,Comedy|Horror,107,3.52,5213235213230230034500003820260430202220221112201904092022560743935230560240,607439,USA,English|English|Spanish,https://letterboxd.com/film/the-menu-2022/,2026-05-04
The Hangover,2009,Comedy,100,3.73,4010040100023003456464871520260503120091111220110620520605237318849730,206052,USA,English,https://letterboxd.com/film/the-hangover/,2026-05-04
The Virgin Suicides,1999,Romance|Drama,97,3.85,510245102402300345869340920260503199911161320110622531862838512674990,318628,USA,English,https://letterboxd.com/film/the-virgin-suicides/,2026-05-04
Pirates of the Caribbean: The Curse of the Black Pearl,2003,Fantasy|Adventure|Action,143,4.0,26952695023003452723608202605012003212201106155183721419006670,183721,USA,English,https://letterboxd.com/film/pirates-of-the-caribbean-the-curse-of-the-black-pearl/,2026-05-04
The Hunger Games: The Ballad of Songbirds & Snakes,2023,Action|Science Fiction,157,3.58,6195106195100230034518024892026042912023112120200422549714135818080240,497141,Germany|USA,English,https://letterboxd.com/film/the-hunger-games-the-ballad-of-songbirds-snakes/,2026-05-04
The Matrix,1999,Science Fiction|Action,136,4.18,5151851518023003457366202605031999421120110622528487141827698400,284871,USA,English,https://letterboxd.com/film/the-matrix/,2026-05-04
Notting Hill,1999,Comedy|Romance,124,3.68,3023003455896220260503199911120110622529016036814031320,290160,UK|USA,English,https://letterboxd.com/film/notting-hill/,2026-05-04
Caught Stealing,2025,Thriller|Crime|Comedy,107,3.4,1129199112919902300345383722202604302025211351202402185208351345453340,208351,USA,English|Chinese|English|Russian|Spanish|Yiddish,https://letterboxd.com/film/caught-stealing/,2026-05-04
21 Jump Street,2012,Crime|Action|Comedy,109,3.63,279279210230034594603998320260423112012211116201203222121516445436312960390,164454,USA,English,https://letterboxd.com/film/21-jump-street/,2026-05-04
Spider-Man 2,2004,Action|Science Fiction|Adventure,127,3.92,7580230034552675282026050320042114121112011062222520626739221868030,206267,USA,English|English|Russian|Chinese,https://letterboxd.com/film/spider-man-2/,2026-05-04
Star Wars: Episode III – Revenge of the Sith,2005,Science Fiction|Adventure|Action,140,4.07,507095070902300345810202605031200521111192201106222013538297640721751330,382976,USA,English,https://letterboxd.com/film/star-wars-episode-iii-revenge-of-the-sith/,2026-05-04
Avengers: Endgame,2019,Science Fiction|Action|Adventure,181,3.96,2266602266600230034540065616566156720260503201941116156713120141029527519439634395610,275194,USA,English|English|Japanese|Xhosa,https://letterboxd.com/film/avengers-endgame/,2026-05-04
Avengers: Infinity War,2018,Action|Science Fiction|Adventure,149,4.04,22666122666102300345835600616566156720260501201841113220141029524170140434826790,241701,USA,English|English|Xhosa,https://letterboxd.com/film/avengers-infinity-war/,2026-05-04
